time,phase,queue_veh_N_Through,queue_pcu_N_Through,queue_veh_S_Through,queue_pcu_S_Through,queue_veh_E_Through,queue_pcu_E_Through,queue_veh_W_Through,queue_pcu_W_Through
1110,NS_GREEN,0,0.0,0,0.0,3,3.5,3,3.5
1111,NS_GREEN,0,0.0,0,0.0,5,5.5,3,3.5
1112,NS_GREEN,0,0.0,0,0.0,5,5.5,3,3.5
1113,NS_GREEN,0,0.0,0,0.0,5,5.5,3,3.5
1114,NS_GREEN,0,0.0,0,0.0,6,6.5,3,3.5
1115,NS_GREEN,0,0.0,0,0.0,6,6.5,3,3.5
1116,NS_GREEN,0,0.0,0,0.0,6,6.5,3,3.5
1117,NS_GREEN,0,0.0,0,0.0,6,6.5,3,3.5
1118,NS_GREEN,0,0.0,0,0.0,6,6.5,3,3.5
1119,NS_GREEN,0,0.0,0,0.0,6,6.5,3,3.5
1120,NS_GREEN,0,0.0,0,0.0,6,6.5,3,3.5
1121,NS_GREEN,0,0.0,0,0.0,6,6.5,3,3.5
1122,NS_GREEN,0,0.0,0,0.0,6,6.5,3,3.5
1123,NS_GREEN,0,0.0,0,0.0,7,8.0,3,3.5
1124,NS_YELLOW,0,0.0,0,0.0,7,8.0,3,3.5
1125,NS_YELLOW,1,1.5,0,0.0,7,8.0,3,3.5
1126,NS_YELLOW,1,1.5,0,0.0,7,8.0,3,3.5
1127,NS_YELLOW,1,1.5,0,0.0,8,9.5,4,4.5
1128,EW_GREEN,1,1.5,0,0.0,7,8.5,3,3.5
1129,EW_GREEN,2,2.5,0,0.0,6,7.5,2,2.5
1130,EW_GREEN,2,2.5,0,0.0,5,6.0,1,1.0
1131,EW_GREEN,2,2.5,0,0.0,4,5.0,0,0.0
1132,EW_GREEN,3,3.5,0,0.0,3,4.0,0,0.0
1133,EW_GREEN,3,3.5,0,0.0,2,3.0,0,0.0
1134,EW_GREEN,4,4.5,0,0.0,1,1.5,0,0.0
1135,EW_GREEN,5,5.5,0,0.0,0,0.0,0,0.0
1136,EW_GREEN,5,5.5,0,0.0,0,0.0,0,0.0
1137,EW_GREEN,5,5.5,0,0.0,1,1.5,0,0.0
1138,EW_GREEN,6,6.5,0,0.0,0,0.0,0,0.0
1139,EW_GREEN,7,8.0,1,1.0,0,0.0,0,0.0
1140,EW_GREEN,7,8.0,2,2.0,0,0.0,0,0.0
1141,EW_GREEN,7,8.0,3,3.0,0,0.0,0,0.0
1142,EW_GREEN,7,8.0,3,3.0,0,0.0,0,0.0
1143,EW_GREEN,7,8.0,3,3.0,0,0.0,0,0.0
1144,EW_GREEN,7,8.0,4,4.5,0,0.0,0,0.0
1145,EW_GREEN,7,8.0,4,4.5,0,0.0,0,0.0
1146,EW_GREEN,7,8.0,4,4.5,0,0.0,0,0.0
1147,EW_GREEN,7,8.0,4,4.5,0,0.0,0,0.0
1148,EW_YELLOW,7,8.0,5,6.5,0,0.0,0,0.0
1149,EW_YELLOW,8,9.0,6,7.5,0,0.0,0,0.0
1150,EW_YELLOW,8,9.0,6,7.5,1,1.0,0,0.0
1151,EW_YELLOW,8,9.0,6,7.5,1,1.0,0,0.0
1152,NS_GREEN,8,8.5,5,6.5,1,1.0,0,0.0
1153,NS_GREEN,7,7.5,4,5.5,1,1.0,0,0.0
1154,NS_GREEN,6,6.5,3,4.5,1,1.0,0,0.0
1155,NS_GREEN,5,5.5,2,3.0,1,1.0,0,0.0
1156,NS_GREEN,4,4.5,1,1.0,1,1.0,1,1.0
1157,NS_GREEN,3,3.5,1,1.0,1,1.0,1,1.0
1158,NS_GREEN,3,3.0,0,0.0,2,2.0,1,1.0
1159,NS_GREEN,2,2.0,0,0.0,2,2.0,1,1.0
1160,NS_GREEN,3,4.0,0,0.0,2,2.0,1,1.0
1161,NS_GREEN,2,3.0,0,0.0,2,2.0,1,1.0
1162,NS_GREEN,1,2.0,0,0.0,2,2.0,1,1.0
1163,NS_GREEN,0,0.0,0,0.0,2,2.0,1,1.0
1164,NS_GREEN,0,0.0,0,0.0,2,2.0,2,2.0
1165,NS_GREEN,0,0.0,0,0.0,2,2.0,2,2.0
1166,NS_GREEN,0,0.0,0,0.0,2,2.0,2,2.0
1167,NS_GREEN,0,0.0,0,0.0,3,3.0,2,2.0
1168,NS_GREEN,0,0.0,0,0.0,3,3.0,2,2.0
1169,NS_GREEN,0,0.0,0,0.0,3,3.0,3,3.0
1170,NS_GREEN,0,0.0,0,0.0,3,3.0,3,3.0
1171,NS_GREEN,0,0.0,0,0.0,3,3.0,4,4.0
1172,NS_GREEN,0,0.0,0,0.0,3,3.0,4,4.0
1173,NS_GREEN,1,1.0,2,2.5,3,3.0,4,4.0
1174,NS_GREEN,0,0.0,1,1.0,3,3.0,5,5.0
1175,NS_GREEN,0,0.0,0,0.0,3,3.0,6,7.0
1176,NS_GREEN,0,0.0,0,0.0,3,3.0,8,9.0
1177,NS_YELLOW,0,0.0,0,0.0,3,3.0,8,9.0
1178,NS_YELLOW,0,0.0,0,0.0,3,3.0,8,9.0
1179,NS_YELLOW,0,0.0,1,3.0,3,3.0,8,9.0
1180,NS_YELLOW,0,0.0,1,3.0,3,3.0,8,9.0
1181,EW_GREEN,0,0.0,1,3.0,3,3.0,7,8.0
1182,EW_GREEN,0,0.0,1,3.0,2,2.0,6,7.0
1183,EW_GREEN,0,0.0,1,3.0,1,1.0,6,7.0
1184,EW_GREEN,1,1.0,1,3.0,0,0.0,5,6.0
1185,EW_GREEN,1,1.0,1,3.0,0,0.0,4,5.0
1186,EW_GREEN,1,1.0,2,6.0,0,0.0,3,3.0
1187,EW_GREEN,1,1.0,2,6.0,0,0.0,2,2.0
1188,EW_GREEN,2,2.0,2,6.0,0,0.0,1,1.0
1189,EW_GREEN,2,2.0,2,6.0,0,0.0,0,0.0
1190,EW_GREEN,3,3.0,2,6.0,0,0.0,0,0.0
1191,EW_GREEN,3,3.0,2,6.0,0,0.0,0,0.0
1192,EW_GREEN,3,3.0,2,6.0,0,0.0,0,0.0
1193,EW_GREEN,3,3.0,2,6.0,0,0.0,0,0.0
1194,EW_GREEN,3,3.0,2,6.0,0,0.0,0,0.0
1195,EW_GREEN,3,3.0,2,6.0,0,0.0,0,0.0
1196,EW_GREEN,3,3.0,2,6.0,0,0.0,0,0.0
1197,EW_GREEN,3,3.0,2,6.0,0,0.0,0,0.0
1198,EW_GREEN,4,4.0,2,6.0,0,0.0,0,0.0
1199,EW_GREEN,4,4.0,3,7.0,0,0.0,0,0.0
1200,EW_GREEN,4,4.0,3,7.0,0,0.0,0,0.0
1201,EW_GREEN,4,4.0,3,7.0,0,0.0,0,0.0
1202,EW_YELLOW,4,4.0,3,7.0,0,0.0,0,0.0
1203,EW_YELLOW,4,4.0,3,7.0,0,0.0,0,0.0
1204,EW_YELLOW,4,4.0,3,7.0,0,0.0,0,0.0
1205,EW_YELLOW,5,5.5,3,7.0,0,0.0,0,0.0
1206,NS_GREEN,4,4.5,2,4.0,0,0.0,0,0.0
1207,NS_GREEN,3,3.5,1,1.0,0,0.0,0,0.0
1208,NS_GREEN,2,2.5,0,0.0,0,0.0,0,0.0
1209,NS_GREEN,1,1.5,0,0.0,0,0.0,0,0.0
1210,NS_GREEN,1,1.0,0,0.0,0,0.0,0,0.0
1211,NS_GREEN,1,1.0,0,0.0,1,1.0,1,1.5
1212,NS_GREEN,0,0.0,0,0.0,1,1.0,1,1.5
1213,NS_GREEN,0,0.0,0,0.0,1,1.0,1,1.5
1214,NS_GREEN,0,0.0,0,0.0,1,1.0,1,1.5
1215,NS_GREEN,0,0.0,0,0.0,1,1.0,1,1.5
1216,NS_GREEN,0,0.0,0,0.0,2,2.0,1,1.5
1217,NS_GREEN,0,0.0,0,0.0,3,3.0,2,2.5
1218,NS_GREEN,0,0.0,0,0.0,3,3.0,2,2.5
1219,NS_GREEN,0,0.0,0,0.0,3,3.0,2,2.5
1220,NS_GREEN,0,0.0,0,0.0,3,3.0,2,2.5
1221,NS_GREEN,0,0.0,0,0.0,3,3.0,2,2.5
1222,NS_GREEN,0,0.0,0,0.0,3,3.0,2,2.5
1223,NS_GREEN,0,0.0,0,0.0,3,3.0,2,2.5
1224,NS_GREEN,1,1.5,0,0.0,3,3.0,2,2.5
1225,NS_GREEN,1,2.0,0,0.0,3,3.0,3,4.5
1226,NS_GREEN,0,0.0,0,0.0,3,3.0,3,4.5
1227,NS_GREEN,0,0.0,0,0.0,3,3.0,3,4.5
1228,NS_GREEN,0,0.0,0,0.0,3,3.0,3,4.5
1229,NS_YELLOW,0,0.0,0,0.0,3,3.0,3,4.5
1230,NS_YELLOW,0,0.0,0,0.0,3,3.0,5,7.5
1231,NS_YELLOW,1,1.0,1,1.0,3,3.0,5,7.5
1232,NS_YELLOW,1,1.0,1,1.0,4,4.0,5,7.5
1233,EW_GREEN,2,2.0,2,2.0,4,4.0,4,6.0
1234,EW_GREEN,3,3.0,2,2.0,3,3.0,3,5.0
1235,EW_GREEN,4,4.0,2,2.0,2,2.0,2,3.0
1236,EW_GREEN,4,4.0,2,2.0,1,1.0,1,2.0
1237,EW_GREEN,5,5.0,2,2.0,0,0.0,0,0.0
1238,EW_GREEN,6,6.5,2,2.0,0,0.0,0,0.0
1239,EW_GREEN,6,6.5,2,2.0,0,0.0,0,0.0
1240,EW_GREEN,7,7.5,2,2.0,0,0.0,0,0.0
1241,EW_GREEN,8,8.5,2,2.0,0,0.0,0,0.0
1242,EW_GREEN,8,8.5,2,2.0,0,0.0,0,0.0
1243,EW_GREEN,8,8.5,3,3.0,0,0.0,0,0.0
1244,EW_GREEN,8,8.5,3,3.0,0,0.0,0,0.0
1245,EW_GREEN,8,8.5,3,3.0,0,0.0,0,0.0
1246,EW_GREEN,8,8.5,4,4.0,0,0.0,0,0.0
1247,EW_GREEN,9,9.5,4,4.0,0,0.0,0,0.0
1248,EW_GREEN,9,9.5,4,4.0,0,0.0,0,0.0
1249,EW_GREEN,9,9.5,4,4.0,0,0.0,0,0.0
1250,EW_GREEN,9,9.5,4,4.0,1,1.5,0,0.0
1251,EW_GREEN,9,9.5,4,4.0,0,0.0,0,0.0
1252,EW_GREEN,10,10.5,4,4.0,0,0.0,0,0.0
1253,EW_GREEN,10,10.5,4,4.0,0,0.0,0,0.0
1254,EW_YELLOW,10,10.5,4,4.0,0,0.0,0,0.0
1255,EW_YELLOW,10,10.5,4,4.0,0,0.0,0,0.0
1256,EW_YELLOW,10,10.5,4,4.0,0,0.0,0,0.0
1257,EW_YELLOW,10,10.5,4,4.0,0,0.0,0,0.0
1258,NS_GREEN,11,11.5,3,3.0,0,0.0,0,0.0
1259,NS_GREEN,10,10.5,2,2.0,0,0.0,0,0.0
1260,NS_GREEN,9,9.5,2,2.0,0,0.0,0,0.0
1261,NS_GREEN,8,8.5,3,4.0,2,3.5,1,1.0
1262,NS_GREEN,8,8.5,2,3.0,2,3.5,1,1.0
1263,NS_GREEN,7,7.0,1,2.0,3,4.5,1,1.0
1264,NS_GREEN,6,6.0,0,0.0,3,4.5,1,1.0
1265,NS_GREEN,5,5.0,0,0.0,3,4.5,1,1.0
1266,NS_GREEN,4,4.0,0,0.0,3,4.5,1,1.0
1267,NS_GREEN,3,3.0,0,0.0,3,4.5,1,1.0
1268,NS_GREEN,2,2.0,0,0.0,3,4.5,1,1.0
1269,NS_GREEN,2,2.0,0,0.0,3,4.5,1,1.0
1270,NS_GREEN,1,1.0,0,0.0,3,4.5,1,1.0
1271,NS_GREEN,0,0.0,0,0.0,3,4.5,1,1.0
1272,NS_GREEN,0,0.0,0,0.0,3,4.5,1,1.0
1273,NS_GREEN,0,0.0,0,0.0,3,4.5,1,1.0
1274,NS_GREEN,0,0.0,0,0.0,3,4.5,1,1.0
1275,NS_GREEN,0,0.0,0,0.0,3,4.5,1,1.0
1276,NS_GREEN,0,0.0,0,0.0,4,5.5,1,1.0
1277,NS_GREEN,0,0.0,0,0.0,4,5.5,1,1.0
1278,NS_GREEN,0,0.0,0,0.0,4,5.5,1,1.0
1279,NS_GREEN,0,0.0,0,0.0,4,5.5,1,1.0
1280,NS_GREEN,0,0.0,0,0.0,4,5.5,1,1.0
1281,NS_GREEN,0,0.0,0,0.0,4,5.5,1,1.0
1282,NS_GREEN,0,0.0,0,0.0,4,5.5,1,1.0
1283,NS_GREEN,0,0.0,0,0.0,4,5.5,1,1.0
1284,NS_GREEN,0,0.0,0,0.0,4,5.5,1,1.0
1285,NS_GREEN,0,0.0,0,0.0,4,5.5,1,1.0
1286,NS_GREEN,0,0.0,0,0.0,6,10.0,1,1.0
1287,NS_YELLOW,0,0.0,0,0.0,6,10.0,1,1.0
1288,NS_YELLOW,0,0.0,0,0.0,6,10.0,1,1.0
1289,NS_YELLOW,0,0.0,0,0.0,6,10.0,2,2.0
1290,NS_YELLOW,0,0.0,0,0.0,6,10.0,2,2.0
1291,EW_GREEN,0,0.0,0,0.0,5,8.5,1,1.0
1292,EW_GREEN,0,0.0,0,0.0,4,6.5,0,0.0
1293,EW_GREEN,0,0.0,0,0.0,3,5.5,0,0.0
1294,EW_GREEN,0,0.0,1,1.0,2,4.5,0,0.0
1295,EW_GREEN,0,0.0,2,2.0,1,1.5,0,0.0
1296,EW_GREEN,0,0.0,2,2.0,0,0.0,0,0.0
1297,EW_GREEN,0,0.0,2,2.0,0,0.0,0,0.0
1298,EW_GREEN,0,0.0,3,3.0,0,0.0,0,0.0
1299,EW_GREEN,0,0.0,3,3.0,0,0.0,0,0.0
1300,EW_GREEN,0,0.0,3,3.0,0,0.0,0,0.0
1301,EW_GREEN,2,3.0,3,3.0,0,0.0,0,0.0
1302,EW_GREEN,2,3.0,4,4.0,0,0.0,0,0.0
1303,EW_GREEN,2,3.0,4,4.0,0,0.0,0,0.0
1304,EW_GREEN,2,3.0,4,4.0,0,0.0,0,0.0
1305,EW_GREEN,2,3.0,5,6.0,0,0.0,0,0.0
1306,EW_GREEN,3,4.0,5,6.0,0,0.0,0,0.0
1307,EW_GREEN,3,4.0,5,6.0,0,0.0,0,0.0
1308,EW_GREEN,3,4.0,6,7.0,0,0.0,0,0.0
1309,EW_GREEN,3,4.0,6,7.0,0,0.0,0,0.0
1310,EW_GREEN,4,5.0,6,7.0,0,0.0,0,0.0
1311,EW_YELLOW,4,5.0,6,7.0,0,0.0,0,0.0
1312,EW_YELLOW,5,7.0,6,7.0,0,0.0,0,0.0
1313,EW_YELLOW,5,7.0,6,7.0,0,0.0,0,0.0
1314,EW_YELLOW,6,8.0,6,7.0,0,0.0,0,0.0
1315,NS_GREEN,5,6.0,5,6.0,0,0.0,1,1.0
1316,NS_GREEN,4,5.0,4,5.0,1,1.0,1,1.0
1317,NS_GREEN,4,5.0,3,4.0,1,1.0,1,1.0
1318,NS_GREEN,4,5.5,2,3.0,1,1.0,2,2.5
1319,NS_GREEN,3,3.5,1,1.0,1,1.0,2,2.5
1320,NS_GREEN,2,2.5,0,0.0,1,1.0,2,2.5
1321,NS_GREEN,2,2.5,0,0.0,1,1.0,3,4.0
1322,NS_GREEN,2,4.0,0,0.0,1,1.0,3,4.0
1323,NS_GREEN,1,3.0,0,0.0,1,1.0,3,4.0
1324,NS_GREEN,0,0.0,0,0.0,3,3.0,4,5.0
1325,NS_GREEN,0,0.0,0,0.0,3,3.0,4,5.0
1326,NS_GREEN,0,0.0,0,0.0,4,4.0,4,5.0
1327,NS_GREEN,0,0.0,0,0.0,7,7.0,4,5.0
1328,NS_GREEN,0,0.0,0,0.0,7,7.0,4,5.0
1329,NS_GREEN,0,0.0,0,0.0,7,7.0,4,5.0
1330,NS_GREEN,0,0.0,0,0.0,8,8.0,5,6.0
1331,NS_GREEN,0,0.0,0,0.0,8,8.0,5,6.0
1332,NS_GREEN,0,0.0,0,0.0,8,8.0,5,6.0
1333,NS_GREEN,0,0.0,0,0.0,8,8.0,6,7.0
1334,NS_GREEN,0,0.0,0,0.0,8,8.0,6,7.0
1335,NS_GREEN,0,0.0,0,0.0,8,8.0,6,7.0
1336,NS_YELLOW,0,0.0,0,0.0,9,9.0,6,7.0
1337,NS_YELLOW,1,1.5,0,0.0,9,9.0,6,7.0
1338,NS_YELLOW,1,1.5,0,0.0,9,9.0,6,7.0
1339,NS_YELLOW,2,4.5,0,0.0,9,9.0,6,7.0
1340,EW_GREEN,3,6.5,0,0.0,9,9.0,5,6.0
1341,EW_GREEN,3,6.5,0,0.0,8,8.0,4,4.5
1342,EW_GREEN,3,6.5,0,0.0,7,7.0,3,3.0
1343,EW_GREEN,4,7.5,0,0.0,6,6.0,2,2.0
1344,EW_GREEN,4,7.5,1,1.5,5,5.0,1,1.0
1345,EW_GREEN,4,7.5,2,2.5,4,4.0,0,0.0
1346,EW_GREEN,4,7.5,2,2.5,3,3.0,0,0.0
1347,EW_GREEN,4,7.5,2,2.5,2,2.0,0,0.0
1348,EW_GREEN,4,7.5,2,2.5,3,3.0,0,0.0
1349,EW_GREEN,4,7.5,2,2.5,2,2.0,0,0.0
1350,EW_GREEN,4,7.5,3,3.5,1,1.0,1,1.0
1351,EW_GREEN,4,7.5,4,4.5,0,0.0,0,0.0
1352,EW_GREEN,4,7.5,6,6.5,0,0.0,0,0.0
1353,EW_GREEN,4,7.5,8,8.5,0,0.0,0,0.0
1354,EW_GREEN,4,7.5,10,10.5,0,0.0,0,0.0
1355,EW_GREEN,4,7.5,10,10.5,0,0.0,0,0.0
1356,EW_GREEN,4,7.5,11,11.5,0,0.0,0,0.0
1357,EW_GREEN,4,7.5,11,11.5,0,0.0,0,0.0
1358,EW_GREEN,4,7.5,11,11.5,0,0.0,0,0.0
1359,EW_GREEN,4,7.5,12,12.5,0,0.0,0,0.0
1360,EW_YELLOW,4,7.5,12,12.5,0,0.0,0,0.0
1361,EW_YELLOW,4,7.5,12,12.5,0,0.0,0,0.0
1362,EW_YELLOW,4,7.5,12,12.5,0,0.0,0,0.0
1363,EW_YELLOW,4,7.5,13,13.5,0,0.0,1,1.0
1364,NS_GREEN,4,7.0,13,13.0,0,0.0,1,1.0
1365,NS_GREEN,4,5.0,12,12.0,0,0.0,1,1.0
1366,NS_GREEN,4,4.0,11,11.0,0,0.0,1,1.0
1367,NS_GREEN,3,3.0,10,10.0,0,0.0,1,1.0
1368,NS_GREEN,3,3.0,9,9.0,0,0.0,1,1.0
1369,NS_GREEN,2,2.0,8,8.0,0,0.0,1,1.0
1370,NS_GREEN,1,1.0,8,8.0,0,0.0,2,2.0
1371,NS_GREEN,0,0.0,7,7.0,0,0.0,2,2.0
1372,NS_GREEN,0,0.0,6,6.0,0,0.0,2,2.0
1373,NS_GREEN,0,0.0,5,5.0,0,0.0,2,2.0
1374,NS_GREEN,0,0.0,4,4.0,0,0.0,4,4.0
1375,NS_GREEN,0,0.0,3,3.0,0,0.0,4,4.0
1376,NS_GREEN,0,0.0,2,2.0,0,0.0,4,4.0
1377,NS_GREEN,0,0.0,1,1.0,0,0.0,5,5.0
1378,NS_GREEN,0,0.0,0,0.0,0,0.0,5,5.0
1379,NS_GREEN,0,0.0,0,0.0,0,0.0,5,5.0
1380,NS_GREEN,0,0.0,0,0.0,0,0.0,5,5.0
1381,NS_GREEN,0,0.0,0,0.0,0,0.0,5,5.0
1382,NS_GREEN,0,0.0,0,0.0,0,0.0,5,5.0
1383,NS_GREEN,0,0.0,0,0.0,0,0.0,5,5.0
1384,NS_GREEN,0,0.0,0,0.0,1,1.0,5,5.0
1385,NS_YELLOW,0,0.0,0,0.0,1,1.0,5,5.0
1386,NS_YELLOW,0,0.0,0,0.0,1,1.0,5,5.0
1387,NS_YELLOW,0,0.0,0,0.0,1,1.0,5,5.0
1388,NS_YELLOW,0,0.0,0,0.0,1,1.0,5,5.0
1389,EW_GREEN,0,0.0,0,0.0,0,0.0,5,5.0
1390,EW_GREEN,2,4.5,1,1.0,0,0.0,4,4.0
1391,EW_GREEN,4,7.5,1,1.0,0,0.0,3,3.0
1392,EW_GREEN,4,7.5,1,1.0,0,0.0,2,2.0
1393,EW_GREEN,5,8.5,1,1.0,0,0.0,2,2.0
1394,EW_GREEN,6,10.5,1,1.0,0,0.0,1,1.0
1395,EW_GREEN,7,11.5,2,2.5,0,0.0,0,0.0
1396,EW_GREEN,7,11.5,2,2.5,0,0.0,0,0.0
1397,EW_GREEN,8,12.5,2,2.5,0,0.0,0,0.0
1398,EW_GREEN,8,12.5,2,2.5,0,0.0,0,0.0
1399,EW_GREEN,8,12.5,2,2.5,0,0.0,0,0.0
1400,EW_GREEN,8,12.5,2,2.5,0,0.0,0,0.0
1401,EW_GREEN,8,12.5,2,2.5,0,0.0,0,0.0
1402,EW_GREEN,8,12.5,2,2.5,0,0.0,0,0.0
1403,EW_GREEN,8,12.5,2,2.5,0,0.0,0,0.0
1404,EW_GREEN,8,12.5,4,4.5,0,0.0,0,0.0
1405,EW_GREEN,8,12.5,4,4.5,0,0.0,0,0.0
1406,EW_GREEN,8,12.5,4,4.5,0,0.0,0,0.0
1407,EW_GREEN,8,12.5,4,4.5,0,0.0,0,0.0
1408,EW_GREEN,9,13.5,4,4.5,0,0.0,0,0.0
1409,EW_YELLOW,9,13.5,4,4.5,0,0.0,0,0.0
1410,EW_YELLOW,10,14.5,4,4.5,0,0.0,0,0.0
1411,EW_YELLOW,12,17.5,5,5.5,0,0.0,0,0.0
1412,EW_YELLOW,12,17.5,5,5.5,0,0.0,0,0.0
1413,NS_GREEN,12,17.5,5,6.0,0,0.0,1,1.0
1414,NS_GREEN,12,15.5,4,4.5,0,0.0,1,1.0
1415,NS_GREEN,11,13.5,3,3.5,0,0.0,1,1.0
1416,NS_GREEN,10,12.5,3,4.5,0,0.0,1,1.0
1417,NS_GREEN,10,12.5,2,3.5,0,0.0,1,1.0
1418,NS_GREEN,9,10.5,1,2.0,0,0.0,1,1.0
1419,NS_GREEN,9,11.5,0,0.0,0,0.0,1,1.0
1420,NS_GREEN,8,10.5,0,0.0,0,0.0,1,1.0
1421,NS_GREEN,7,9.5,0,0.0,1,1.0,1,1.0
1422,NS_GREEN,6,8.5,0,0.0,1,1.0,1,1.0
1423,NS_GREEN,5,6.5,0,0.0,1,1.0,1,1.0
1424,NS_GREEN,4,5.5,0,0.0,1,1.0,1,1.0
1425,NS_GREEN,3,4.0,0,0.0,1,1.0,1,1.0
1426,NS_GREEN,2,3.0,0,0.0,2,2.5,1,1.0
1427,NS_GREEN,1,2.0,0,0.0,2,2.5,2,3.0
1428,NS_GREEN,0,0.0,0,0.0,2,2.5,2,3.0
1429,NS_GREEN,0,0.0,0,0.0,2,2.5,2,3.0
1430,NS_GREEN,0,0.0,0,0.0,2,2.5,2,3.0
1431,NS_GREEN,0,0.0,0,0.0,2,2.5,2,3.0
1432,NS_GREEN,0,0.0,0,0.0,3,3.5,2,3.0
1433,NS_GREEN,0,0.0,0,0.0,3,3.5,2,3.0
1434,NS_GREEN,0,0.0,0,0.0,3,3.5,2,3.0
1435,NS_GREEN,0,0.0,0,0.0,4,4.5,2,3.0
1436,NS_YELLOW,0,0.0,0,0.0,4,4.5,2,3.0
1437,NS_YELLOW,0,0.0,1,1.0,4,4.5,2,3.0
1438,NS_YELLOW,1,1.0,2,2.5,4,4.5,2,3.0
1439,NS_YELLOW,1,1.0,2,2.5,4,4.5,2,3.0
1440,EW_GREEN,1,1.0,2,2.5,3,3.5,1,2.0
1441,EW_GREEN,1,1.0,2,2.5,3,3.0,0,0.0
1442,EW_GREEN,1,1.0,2,2.5,2,2.0,0,0.0
1443,EW_GREEN,3,3.0,2,2.5,1,1.0,0,0.0
1444,EW_GREEN,3,3.0,2,2.5,0,0.0,0,0.0
1445,EW_GREEN,3,3.0,3,4.5,0,0.0,0,0.0
1446,EW_GREEN,3,3.0,3,4.5,0,0.0,0,0.0
1447,EW_GREEN,4,5.0,3,4.5,0,0.0,0,0.0
1448,EW_GREEN,6,7.5,3,4.5,0,0.0,0,0.0
1449,EW_GREEN,6,7.5,5,6.5,0,0.0,0,0.0
1450,EW_GREEN,6,7.5,5,6.5,0,0.0,0,0.0
1451,EW_GREEN,7,8.5,6,7.5,0,0.0,0,0.0
1452,EW_GREEN,7,8.5,6,7.5,0,0.0,0,0.0
1453,EW_GREEN,7,8.5,7,9.0,0,0.0,0,0.0
1454,EW_GREEN,7,8.5,7,9.0,0,0.0,0,0.0
1455,EW_GREEN,8,9.5,7,9.0,0,0.0,0,0.0
1456,EW_GREEN,9,10.5,7,9.0,0,0.0,0,0.0
1457,EW_GREEN,10,11.5,7,9.0,0,0.0,0,0.0
1458,EW_GREEN,10,11.5,7,9.0,0,0.0,0,0.0
1459,EW_GREEN,10,11.5,7,9.0,0,0.0,0,0.0
1460,EW_GREEN,10,11.5,7,9.0,0,0.0,0,0.0
1461,EW_YELLOW,12,13.5,7,9.0,0,0.0,0,0.0
1462,EW_YELLOW,12,13.5,7,9.0,0,0.0,0,0.0
1463,EW_YELLOW,12,13.5,7,9.0,0,0.0,0,0.0
1464,EW_YELLOW,12,13.5,8,10.0,0,0.0,0,0.0
1465,NS_GREEN,11,12.5,7,9.0,0,0.0,0,0.0
1466,NS_GREEN,11,13.0,6,7.5,0,0.0,0,0.0
1467,NS_GREEN,11,13.5,5,5.5,0,0.0,0,0.0
1468,NS_GREEN,12,13.5,4,4.5,0,0.0,1,1.0
1469,NS_GREEN,11,12.5,4,5.0,1,1.0,1,1.0
1470,NS_GREEN,10,11.0,3,4.0,1,1.0,1,1.0
1471,NS_GREEN,10,12.0,2,2.5,1,1.0,1,1.0
1472,NS_GREEN,10,12.0,1,1.5,1,1.0,1,1.0
1473,NS_GREEN,9,11.0,1,1.0,1,1.0,1,1.0
1474,NS_GREEN,8,10.0,0,0.0,1,1.0,1,1.0
1475,NS_GREEN,7,9.0,0,0.0,1,1.0,1,1.0
1476,NS_GREEN,6,8.0,0,0.0,1,1.0,1,1.0
1477,NS_GREEN,5,6.5,0,0.0,1,1.0,1,1.0
1478,NS_GREEN,4,5.0,0,0.0,1,1.0,1,1.0
1479,NS_GREEN,3,4.0,0,0.0,1,1.0,2,2.0
1480,NS_GREEN,2,3.0,0,0.0,1,1.0,3,3.0
1481,NS_GREEN,1,1.0,0,0.0,1,1.0,3,3.0
1482,NS_GREEN,0,0.0,0,0.0,2,2.0,3,3.0
1483,NS_GREEN,0,0.0,0,0.0,2,2.0,3,3.0
1484,NS_GREEN,0,0.0,0,0.0,2,2.0,4,4.0
1485,NS_GREEN,0,0.0,0,0.0,2,2.0,4,4.0
1486,NS_GREEN,0,0.0,0,0.0,2,2.0,4,4.0
1487,NS_YELLOW,0,0.0,0,0.0,2,2.0,4,4.0
1488,NS_YELLOW,1,1.0,0,0.0,3,3.0,4,4.0
1489,NS_YELLOW,1,1.0,0,0.0,3,3.0,4,4.0
1490,NS_YELLOW,1,1.0,2,2.5,3,3.0,4,4.0
1491,EW_GREEN,1,1.0,2,2.5,2,2.0,3,3.0
1492,EW_GREEN,1,1.0,2,2.5,1,1.0,2,2.0
1493,EW_GREEN,1,1.0,2,2.5,0,0.0,1,1.0
1494,EW_GREEN,1,1.0,2,2.5,0,0.0,0,0.0
1495,EW_GREEN,2,2.0,2,2.5,0,0.0,0,0.0
1496,EW_GREEN,2,2.0,2,2.5,0,0.0,0,0.0
1497,EW_GREEN,3,3.0,2,2.5,0,0.0,0,0.0
1498,EW_GREEN,3,3.0,2,2.5,0,0.0,0,0.0
1499,EW_GREEN,3,3.0,2,2.5,0,0.0,1,2.0
1500,EW_GREEN,3,3.0,4,4.5,0,0.0,1,1.0
1501,EW_GREEN,4,4.0,4,4.5,0,0.0,0,0.0
1502,EW_GREEN,5,5.0,5,6.5,0,0.0,0,0.0
1503,EW_GREEN,5,5.0,5,6.5,0,0.0,0,0.0
1504,EW_GREEN,5,5.0,5,6.5,0,0.0,0,0.0
